page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
296	27	1670	headword_line	སོང་པོའི་སར་མོ་	sdoṅ po'isormo	high	2	3	0	0	སོང་པོའི་སར་མོ་ sdoṅ po'isormo Bez. für Zweig.
296	28	1670	german_prose_with_translit			none	1	2	0	0	Lex. yalga (brDa, Dagy).
296	29	1671	headword_line	སྡོང་བུ་	sdoṅ	high	1	0	0	0	སྡོང་བུ་ sdoṅ bu.
296	30	1671	german_prose			none	0	2	0	0	1. Stamm, Baum.
296	31	1671	latin_other			none	4	0	0	0	li byi ce lag dbari po lag / — yal ga mdzer pa
296	32	1671	german_prose			none	0	3	0	0	"med (metr.) ""[die Pflanze] // byi ce lag ist"
296	33	1671	german_prose			none	0	7	0	0	Indras Hand; Stamm und Zweige sind ohne
296	34	1671	german_prose_with_translit			none	2	2	0	0	"Knoten"" (K841(2) 20667); sin gi — dan nie"
296	35	1671	latin_other			none	6	0	0	0	bar 'khor bZin pa sbran rdzi'i byed pa'i tshogs
296	36	1671	german_prose_with_translit			none	1	7	0	0	"""die Menge der Bienen, die bei den Baum-"
296	37	1671	german_prose			none	0	2	0	0	"stämmen umherschwirrten"" (HMrg 51,1);"
296	38	1671	latin_other			none	8	0	0	0	"rtsa ba'i dbye ba rtsa ba'i dan / —i dan / ""dab"
296	39	1671	latin_other			none	4	0	0	0	"ma'i dan / me toggi dan / ""bras bwi daṅ ...sogs"
296	40	1671	other			none	0	0	0	0	551
296	41	1672	headword_line	སྡོང་བུ་	sdoṅ	high	1	0	0	0	སྡོང་བུ་ sdoṅ bu
296	42	1672	german_prose_with_translit			none	2	1	0	0	"yod pa' phyir te ""denn es gibt die grundle-"
296	43	1672	german_prose_with_translit			none	1	3	0	0	gende Unterscheidung in Wurzeln, Stämme,
296	44	1672	german_prose			none	0	3	0	0	"Blätter, Blüten, Früchte usw."" (JB 6: 814,3)."
296	45	1672	german_prose_with_translit			none	1	1	0	0	2. Stengel, Zweig.
296	46	1672	german_prose_with_translit			none	4	1	0	0	Idum bn a si ta'i — dan / ka li ka'i ~ 'jum
296	47	1672	german_prose_with_translit			none	1	6	0	0	"""der Stengel der Asita-Pflanze und der Sten-"
296	48	1672	german_prose_with_translit			none	1	2	0	0	"gel der Kalikä-Pflanze schrumpft"" (KI na"
296	49	1672	latin_other			none	2	0	0	0	22415); rtsa ba'i sman nam / ~i sman nam /
296	50	1672	german_prose_with_translit			none	2	2	0	0	"lo ma'i sman nam ""Heilmittel aus Wurzeln,"
296	51	1672	german_prose_with_translit			none	1	3	0	0	"Stengeln oder Blättern"" (Prav 153,9); — id"
296	52	1672	latin_other			none	7	0	0	0	"sa bon du 'gyur ba gan yin pa 'di ni! —"" sa"
296	53	1672	german_prose_with_translit			none	1	4	0	0	"bon zes bya'o ""der Zweig selbst gilt als Keim."
296	54	1672	german_prose_with_translit			none	1	7	0	0	Bei dem das so ist, das wird als Ableger be-
296	55	1672	german_prose_with_translit			none	2	1	0	0	"zeichnet"" (K5 21043); padma’i — sogs dbye"
296	56	1672	german_prose_with_translit			none	3	2	0	0	"ni (metr.) ""was die Unterscheidung von Lo-"
296	57	1672	german_prose_with_translit			none	3	1	0	0	"tusstengeln (skt. nāla) usw. angeht"" (Bca"
296	58	1672	other			none	0	0	0	0	9.116c).
296	59	1672	german_prose_with_translit			none	1	3	0	0	Lex. dandah (Mvy 6223, Abt. me tog gi
296	60	1672	german_prose_with_translit			none	4	2	0	0	"rtsa ba la sogs pa'i inin); nälä ""hohler Sten-"
296	61	1672	german_prose_with_translit			none	2	1	0	0	"gel"" (Ak 71.56); sdon po chun ba ""kleiner"
296	62	1672	german_prose_with_translit			none	3	3	0	0	"Stamm"" (Dagy); mas kyi yu ba la'an ""auch"
296	63	1672	german_prose_with_translit			none	2	3	0	0	"für Stengel der Gerste"" (brDa); ~ 7 sman ="
296	64	1672	german_prose_with_translit			none	1	2	0	0	"gandabhaisajyani ""Heilmittel aus Pflanzen-"
296	65	1672	german_prose_with_translit			none	3	2	0	0	"stengeln"" (Mvy 5839, Abt. 'tsbo chas kyi"
296	66	1672	latin_other			none	1	0	0	0	sman gyi min).
296	67	1672	german_prose			none	0	1	0	0	3. Docht.
296	68	1672	german_prose_with_translit			none	2	1	0	0	"ras la — byas ...klyim nas mar blans ""aus dem"
296	69	1672	german_prose			none	0	3	0	0	Baumwolltuch fertigte er den Docht, aus
296	70	1672	german_prose			none	0	5	0	0	"dem Haus nahm er die Butter"" (Tär 160,11);"
296	71	1672	german_prose_with_translit			none	3	1	0	0	kon bu ni ston gsum gyi ston chen po / — /// 77 7
296	72	1672	german_prose_with_translit			none	2	4	0	0	"rgyal po ri rab ""die Schalen der Burterlam-"
296	73	1672	german_prose			none	0	6	0	0	pen sind eine Milliarde Welten; die Doch-
296	74	1672	german_prose			none	0	7	0	0	"te sind der König der Berge, der Sumeru"""
296	75	1672	german_prose			none	0	1	0	0	(BcaK 90,1).
296	76	1672	german_prose_with_translit			none	2	4	0	0	"Lex. mchod me'i — ""Docht einer Butterlam-"
296	77	1672	latin_other			none	1	0	0	0	"pe"" (brDa)."
296	78	1672	german_prose			none	0	2	0	0	4. Knolle, Wurzelknolle.
296	79	1672	latin_other			none	3	0	0	0	— rtsa ba 'bras sogs las / mnan byas (meti.)
296	80	1672	german_prose			none	0	2	0	0	"""was aus Knollen (skt. kanda), Wurzeln"
296	81	1672	german_prose			none	0	4	0	0	"und Früchten usw. zerdrückt wurde"" (Ahs"
296	82	1672	latin_other			none	2	0	0	0	"1.5.77c); me tog kha ""bus di ni... blo gros"
296	83	1672	german_prose_with_translit			none	2	1	0	0	"~~ ?/ myn gu bźin du snani ho (metr.) ""die-"
296	84	1672	german_prose			none	0	3	0	0	se aufgeblühten Blumen erscheinen wie die
296	85	1672	german_prose			none	0	2	0	0	"Wurzelknolle (skt. kanda) deines Geistes"""
296	86	1672	german_prose			none	0	1	0	0	(Vmst 143d).
297	1	1673	headword_line	སྡོང་བུའི་ས་བོན་	sdoṅ bu'i sa	high	3	0	0	0	སྡོང་བུའི་ས་བོན་ sdoṅ bu'i sa bon
297	2	1673	german_prose			none	0	1	0	0	5. Lotusblume.
297	3	1673	german_prose			none	0	2	0	0	Lex. nalini (Ak 70.53).
297	4	1673	tibetan_only	༢༨		none	0	0	0	0	༢༨ v7
297	5	1674	headword_line	སྡོང་བུའི་ས་བོན་	sdoṅ bu'i sa	high	3	1	0	0	སྡོང་བུའི་ས་བོན་ sdoṅ bu'i sa bon Pflanzenable-
297	6	1674	other			none	0	0	0	0	ger.
297	7	1674	german_prose_with_translit			none	5	1	0	0	~ gaṅ ze na | Si kan tsa na dan ... gan yari
297	8	1674	latin_other			none	7	0	0	0	de lta bu'i sdon bu ste / sdon bu ñid sa bon du
297	9	1674	german_prose_with_translit			none	4	2	0	0	"'oyur ba gan yin pa 'dini — Zes bya'o ""was ist"
297	10	1674	german_prose			none	0	8	0	0	ein Ableger? [Es sind] die Zweige der Bäume
297	11	1674	german_prose			none	0	3	0	0	Käncana usw. und auch anderer derartiger
297	12	1674	german_prose			none	0	6	0	0	[Bäume]; der Zweig selbst gilt als Keim. Bei
297	13	1674	german_prose_with_translit			none	1	6	0	0	dem das so ist, das wird als Ableger bezeich-
297	14	1674	german_prose			none	0	1	0	0	"net"" (K5 21022)."
297	15	1675	headword_line	སྡོང་ཟླ་	sdoṅ	high	1	2	0	0	སྡོང་ཟླ་ sdoṅ zla Freund, Helfer.
297	16	1675	german_prose_with_translit			none	3	2	0	0	"Lex. phan 'dogs pa'i grogs po ""nützlicher"
297	17	1675	german_prose_with_translit			none	3	2	0	0	"Freund"" (brDa); phan pa'i grogs ""Helfer"""
297	18	1675	german_prose			none	0	1	0	0	(Dagy).
297	19	1676	headword_line	སྡོང་རས་	sdoṅ	high	1	1	0	0	སྡོང་རས་ sdoṅ ras Baumwolldocht.
297	20	1676	german_prose			none	0	2	0	0	"dri bzan — dkar ci yug ""Safran, Baumwoll-"
297	21	1676	german_prose			none	0	1	0	0	"dochte [und] dkar-ci-Stoff"" (MTH3/3/40"
297	22	1676	other			none	0	0	0	0	5).
297	23	1676	tibetan_only			none	0	1	0	0	N ༠
297	24	1677	headword_line	སྡོང་རིས་	sdoṅ	high	1	0	0	0	སྡོང་རིས་ sdoṅ ris.
297	25	1677	german_prose			none	0	6	0	0	1. Bez. für eines der sekundären Kennzei-
297	26	1677	german_prose			none	0	5	0	0	chen eines bedeutenden Menschen, vgl. Idpe
297	27	1677	latin_other			none	1	0	0	0	byad bzan po.
297	28	1677	german_prose_with_translit			none	3	3	0	0	Lex. — (Ms. Ladd. 'khyil pa) =vardhamanah
297	29	1677	german_prose			none	0	2	0	0	"""gedeihend, wachsend"" (Mvy 349, Abt. dpe"
297	30	1677	latin_other			none	3	0	0	0	byad bzan po brgyad cu' min).
297	31	1677	german_prose_with_translit			none	1	4	0	0	2. npr. Vardhamāna, ein Tirthamkara im Jai-
297	32	1677	german_prose			none	0	1	0	0	nismus.
297	33	1677	latin_other			none	4	0	0	0	gaṅ zig thams cad mklyen pa'am / 'dod chags
297	34	1677	german_prose_with_translit			none	8	1	0	0	daṅ bral ba yin pa des ni skar ma ses pa la sogs
297	35	1677	latin_other			none	7	0	0	0	pa bstan te / dper na khyu mchog dan — la
297	36	1677	german_prose_with_translit			none	3	2	0	0	"sogs pa lta bu ste ""wer allwissend oder ohne"
297	37	1677	german_prose			none	0	4	0	0	Begehrlichkeiten ist, der lehrt Sternenkun-
297	38	1677	german_prose_with_translit			none	3	1	0	0	de usw., wie etwa Rsabha, Vardhamāna und
297	39	1677	other			none	0	0	0	0	"andere"" (NB 3.131)."
297	40	1677	tibetan_only	སྡོད་		none	0	0	0	0	སྡོད་ sdod
297	41	1678	headword_line	སྡོང་རོ་	sdoṅ	high	1	1	0	0	སྡོང་རོ་ sdoṅ ro abgebrannter Docht.
297	42	1678	german_prose_with_translit			none	3	1	0	0	"Lex. mchod me ""bar zin pa'i padma lta bu"
297	43	1678	german_prose			none	0	3	0	0	"""wie: Lotus (?) einer abgebrannten Butter-"
297	44	1678	latin_other			none	5	0	0	0	"lampe"" (brDa); mchod me'i sdon bu tshig pa'i"
297	45	1678	german_prose_with_translit			none	1	4	0	0	"ro ma ""Rest des abgebrannten Dochtes in"
297	46	1678	german_prose			none	0	3	0	0	"der Butterlampe"" (Dagy)."
297	47	1679	headword_line	སྡོངས་	sdoṅs	high	2	1	0	0	སྡོངས་ 'sdoṅs imp. zu T'sdon begleiten, helfen,
297	48	1679	german_prose_with_translit			none	5	1	0	0	"Lex. ra mda' gyis sig ""hilf!"" (brDa); sdon ba'"
297	49	1679	german_prose_with_translit			none	4	2	0	0	"bskul tshig ste 'grogs te son Zig lta bu ""Imp."
297	50	1679	german_prose			none	0	2	0	0	"von sich verbünden, wie: geht zusammen"""
297	51	1679	german_prose			none	0	1	0	0	(Dagy).
297	52	1679	tibetan_only	སྡོངས་		none	0	3	0	0	སྡོངས་ ?sdons res. zu 1'sdon eine Hilfe, hilf- SOSE TEDDIES
297	53	1679	other			none	0	0	0	0	reich sein.
297	54	1679	german_prose_with_translit			none	6	1	0	0	dgos pa'i dus su ma — rdza chag bäin du
297	55	1679	german_prose_with_translit			none	1	1	0	0	"bskyur ""wenn man ihn braucht, ist er keine"
297	56	1679	german_prose			none	0	1	0	0	Hilfe, daher kann man ihn wegwerfen wie
297	57	1679	german_prose			none	0	2	0	0	"einen gebrochenen Tontopf"" (gZer 109,3)."
297	58	1680	headword_line	ངས་གྲོགས་	sdoṅs	high	2	0	0	0	ངས་གྲོགས་ sdoṅs grogs Tsdon grogs.
297	59	1680	other			none	0	0	0	0	IR
297	60	1680	german_prose			none	0	2	0	0	sdod pf. bzw. fut. Ibsdad, imp. sdod; vgl.
297	61	1680	german_prose_with_translit			none	1	1	0	0	tsdad, Ibsdod.
297	62	1680	german_prose			none	0	1	0	0	Jar
297	63	1680	german_prose			none	0	1	0	0	1. bleiben, erhalten bleiben, warten, [Zeit]
297	64	1680	latin_other			none	1	0	0	0	verbringen, innehalten, sich aufhalten, be-
297	65	1680	other			none	0	0	0	0	finden, sitzen, stationiert sein, leben, sein;
297	66	1680	german_prose_with_translit			none	2	1	0	0	mtha' 'khor Zin — herumstehen.
297	67	1680	latin_other			none	7	0	0	0	khyod kyi mthu dan brtson 'grus kyi pha rol
297	68	1680	german_prose_with_translit			none	4	2	0	0	"gnon pa gan yin pa des — cig ""warte nur mit"
297	69	1680	german_prose			none	0	3	0	0	deiner Macht, deiner Tatkraft und deinem
297	70	1680	german_prose_with_translit			none	1	2	0	0	"Mut!"" (K1 ga 270b1); de kun... don kun ger"
297	71	1680	german_prose_with_translit			none	1	2	0	0	"ba — (metr.) ""sie alle sind solche, die nach"
297	72	1680	german_prose_with_translit			none	1	2	0	0	"jedem Gut streben"" (Prav 47,8); lam po che"
297	73	1680	german_prose_with_translit			none	5	1	0	0	rub pa źig na gro ba daṅ / ldog pas Sas cher ~
297	74	1680	german_prose_with_translit			none	1	1	0	0	"cin 'dug go ""auf einer belebten Hauptstraße"
297	75	1680	german_prose			none	0	5	0	0	verbrachte er die meiste [Zeit] mit Hin- und
297	76	1680	german_prose_with_translit			none	2	3	0	0	"Hergehen"" (Prav 85,5); re Zig na ran gi don"
297	77	1680	german_prose_with_translit			none	6	1	0	0	rjes su sgrub kyi bar du yud tsam Zig — cig
297	78	1680	german_prose			none	0	2	0	0	"""darum wartet noch eine kleine Weile, bis ich"
297	79	1680	german_prose			none	0	2	0	0	"mein Heil verwirklicht habe!"" (Udr 28,34);"
297	80	1680	german_prose_with_translit			none	5	1	0	0	de dag smod bzin du mtha' 'khor Zi — pa
298	1	1680	tibetan_only	སྡོད་		none	0	0	0	0	སྡོད་ sdod
298	2	1680	german_prose_with_translit			none	1	1	0	0	"na ""während sie tadelnd um ihn herumstan-"
298	3	1680	german_prose_with_translit			none	1	2	0	0	"den"" (Udr 37,11); dus phyi mar mi — par /"
298	4	1680	german_prose_with_translit			none	2	1	0	0	"(byskal pa bzan po'i 'bras bu (metr.) ""Früch-"
298	5	1680	german_prose			none	0	6	0	0	te des glücklichen Zeitalters, die zu späte-
298	6	1680	german_prose			none	0	2	0	0	"rer Zeit nicht erhalten bleiben"" (K841(2)"
298	7	1680	latin_other			none	2	0	0	0	206b1); 'chr bdag — par mi 'gyur bas / sari gi
298	8	1680	german_prose_with_translit			none	4	2	0	0	"bya ba de rin ste (metr.) ""weil der Todesgott"
298	9	1680	german_prose			none	0	2	0	0	nicht warten wird, [soll man] die Aufga-
298	10	1680	german_prose			none	0	2	0	0	"ben von morgen heute [erledigen]"" (Gs-H"
298	11	1680	latin_other			none	4	0	0	0	105b); ñin mtshan ~ pa yod med par / tshe
298	12	1680	german_prose			none	0	1	0	0	"'dirtag tn god 'gyur Zin (metr.) ""indem dieses"
298	13	1680	german_prose			none	0	5	0	0	Leben Tag und Nacht, ohne innezuhalten,
298	14	1680	german_prose_with_translit			none	2	1	0	0	"immer abnimmt"" (Bca 2.39a); ri dags oṅ ba"
298	15	1680	german_prose_with_translit			none	3	3	0	0	"la — pa'i San pa rnams ""Schlachter, die auf"
298	16	1680	german_prose			none	0	5	0	0	"die Ankunft der Gazelle warteten"" (HMrg"
298	17	1680	german_prose_with_translit			none	3	1	0	0	57,11); bsam gtan gyis 'bur khani Zig na / geig
298	18	1680	german_prose			none	0	2	0	0	"par — ""zur Meditation blieb er allein in ei-"
298	19	1680	german_prose_with_translit			none	2	2	0	0	"nem Häuschen"" (VaiNth 34,5); pha spun gyis"
298	20	1680	german_prose_with_translit			none	5	2	0	0	"— du ma ster nas dbus su byon ""da ihn die Ver-"
298	21	1680	german_prose_with_translit			none	1	1	0	0	wandten [dort] nicht bleiben ließen (sdod du
298	22	1680	german_prose_with_translit			none	2	1	0	0	"ster), ging er nach dBus"" (Debm 3356); red"
298	23	1680	latin_other			none	4	0	0	0	"ran dan (r. ran) — pa yin zer ""ich sitze so da"""
298	24	1680	latin_other			none	3	0	0	0	"(sBa 84,1); kha rog — la / ku co thon ""sei still"
298	25	1680	german_prose_with_translit			none	2	5	0	0	"und laß das Geschrei!"" (Glr 99,21); phyin na"
298	26	1680	latin_other			none	1	0	0	0	"— $?7//7 'dod / bsdad na 'gro $77//) 'dod ""wenn"
298	27	1680	german_prose			none	0	1	0	0	ich gehe, möchte ich sitzen; wenn ich sitze,
298	28	1680	german_prose_with_translit			none	2	2	0	0	"möchte ich gehen"" (Mil 51,5); — pa las 'os"
298	29	1680	german_prose			none	0	2	0	0	"med ""es gibt keine andere Wahl, als es blei-"
298	30	1680	german_prose_with_translit			none	2	2	0	0	"ben zu lassen"" (Mil 65,8); ran re gis ka la"
298	31	1680	german_prose_with_translit			none	1	1	0	0	"mi dga’ bas da lan — ""weil er über uns beide"
298	32	1680	german_prose			none	0	3	0	0	"verärgert ist, bleib diesmal hier!"" (Mil 79,6);"
298	33	1680	latin_other			none	4	0	0	0	"dus la'an — pa med pa'i phyir (metr.) ""weil"
298	34	1680	german_prose			none	0	5	0	0	"die Zeit flüchtig ist"" (Tär 143,12); da yani"
298	35	1680	german_prose_with_translit			none	3	1	0	0	khyod mon gyi Sar mo rnams khams bzan por
298	36	1680	german_prose_with_translit			none	2	4	0	0	"{b}sdod cig ""mögt ihr junge Frauen von Mon"
298	37	1680	german_prose_with_translit			none	1	2	0	0	"nun bei guter Gesundheit bleiben"" (KunK"
298	38	1680	german_prose_with_translit			none	3	1	0	0	"25,28); dben pa'i gnas sn — pa'itshe ""alsich an"
298	39	1680	german_prose_with_translit			none	2	3	0	0	"einsamen Orten lebte"" (Gar 163,2); lha sa Zol"
298	40	1680	latin_other			none	5	0	0	0	du — dus / 'chal po dan bzan dban po (metr.)
298	41	1680	german_prose_with_translit			none	1	3	0	0	"""wenn ich mich in Lhasa und Zol aufhalte,"
298	42	1680	german_prose_with_translit			none	1	3	0	0	bin ich der Frauenheld Dan-bzan dban-po*
298	43	1680	german_prose_with_translit			none	7	2	0	0	(Glu 54c); der tsi na'i dpun gi kha lo pa tā
298	44	1680	latin_other			none	3	0	0	0	"lo ye sogs rgya dmag 'ga' re — gyin yod ""dort"
298	45	1680	german_prose			none	0	2	0	0	sind einige chinesische Soldaten, wie etwa
298	46	1680	german_prose			none	0	3	0	0	der chinesische Heerführer Tä-lo-ye statio-
298	47	1680	tibetan_only	སྡོད་		none	0	0	0	0	སྡོད་ sdod
298	48	1680	latin_other			none	5	0	0	0	"niert"" (""Dzam 26,7); 505 dal gyi ~ pa źig la yid"
298	49	1680	german_prose_with_translit			none	2	3	0	0	"smon bca' kyi yod ""ich hege den Wunsch, ein"
298	50	1680	german_prose			none	0	4	0	0	"ruhiges Leben [zu führen]"" (KTh 1: 255,6);"
298	51	1680	german_prose_with_translit			none	4	1	0	0	gr(w)a gral sgrigs lam Zugs nas bsag du — pa
298	52	1680	german_prose			none	0	4	0	0	"""die Mönche haben sich ordentlich zu ver-"
298	53	1680	german_prose			none	0	3	0	0	halten und sollen sich in ihren Zellen auf-
298	54	1680	latin_other			none	2	0	0	0	"halten"" (MTH3/3/34 26); gnas nub tu — pa"
298	55	1680	german_prose_with_translit			none	1	2	0	0	"bsam chos mi ser ""die in gNas-nub lebenden"
298	56	1680	german_prose			none	0	4	0	0	Grundbauern des Klostergutes von bSam|-
298	57	1680	latin_other			none	2	0	0	0	"gtan-glin]"" (MTH3/5/30 al); sa gnas su gtan"
298	58	1680	german_prose			none	0	3	0	0	"— med pas ""ohne sich am Zielort perma-"
298	59	1680	latin_other			none	1	0	0	0	"nent aufzuhalten"" (MTH3/5/31 14); gñan"
298	60	1680	latin_other			none	5	0	0	0	tsha rgo bu rdza span {s} mtshans la — (metr.)
298	61	1680	german_prose_with_translit			none	2	2	0	0	"""du gñan-tsha-Antilope lebst zwischen Ge-"
298	62	1680	german_prose			none	0	3	0	0	"röllstufe und Hochweide"" (gZ1 2: 218,6)."
298	63	1680	german_prose			none	0	2	0	0	"Lex. pratiksate ""er wartet"" (Mvy 6617);"
298	64	1680	german_prose_with_translit			none	2	3	0	0	"bsdad pa' byed bskul ""Präsens und Imperativ"
298	65	1680	german_prose_with_translit			none	2	3	0	0	"von bsdad pa"" (Dagy); — pa = ksepah ""das"
298	66	1680	german_prose			none	0	4	0	0	"Verstreichenlassen [der Zeit]"" (Mvy 7641);"
298	67	1680	latin_other			none	4	0	0	0	"— pa = bāugs bZin pa ""sitzend"" (brDa); mi"
298	68	1680	latin_other			none	2	0	0	0	'gyur ram mi tshogs sam mi — dam rgyun mi
298	69	1680	german_prose_with_translit			none	2	1	0	0	"'chad pa = na visthihati ""er hält nicht inne"""
298	70	1680	german_prose			none	0	1	0	0	(Mvy 6821).
298	71	1680	other			none	0	0	0	0	2. sich niederlassen, sich setzen.
298	72	1680	german_prose_with_translit			none	1	1	0	0	dir ji Itar bram ze 'kbyams po mams sen
298	73	1680	latin_other			none	3	0	0	0	"ge'i gdan gyi sten du — ""wie [kann cs sein,"
298	74	1680	german_prose			none	0	2	0	0	daß] sich herumvagabundierende Brahma-
298	75	1680	german_prose			none	0	2	0	0	nen hier auf dem Löwenthron niederlas-
298	76	1680	german_prose_with_translit			none	1	1	0	0	"sen?"" (Lokn 120,25); — cie byas pas lha"
