volume	page	line	token_index	tibetan_syllable	latin_source	latin_target	tibetan_role	tibetan_feature	latin_realization	structural_unit	evidence_provenance	source_or_target	independence_class	feature_teaching_status	domain	alignment	confidence
wts_1_34	546	3	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	9	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	25	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	32	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	41	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	55	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	61	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	61	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	61	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	546	67	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	106	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	160	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	206	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	211	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	1	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	24	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	31	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	34	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	marker_or_damage	high
wts_1_34	547	52	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	174	2	བགྲང	bgran	bgraṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	547	174	2	བགྲང	bgran	bgraṅ	pre_coda_structural_unit	བགྲ	bgra	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	548	172	2	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	548	172	2	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	551	114	2	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	551	114	2	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	551	116	2	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	551	116	2	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	552	158	2	ལྔང	ldan	ldaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	552	158	2	ལྔང	ldan	ldaṅ	pre_coda_structural_unit	ལྔ	lda	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	554	67	3	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	554	67	3	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	556	56	5	འཕྱང	phyan	phyaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	556	56	5	འཕྱང	phyan	phyaṅ	pre_coda_structural_unit	འཕྱ	phya	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	556	177	2	བྱང	byan	byaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	556	177	2	བྱང	byan	byaṅ	pre_coda_structural_unit	བྱ	bya	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	559	131	5	ཤིང	Sin	Siṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	559	131	5	ཤིང	Sin	Siṅ	pre_coda_structural_unit	ཤི	Si	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	559	209	2	གསང	gsah	gsaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	559	209	2	གསང	gsah	gsaṅ	pre_coda_structural_unit	གས	gsa	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	560	16	2	བགྲང	bgran	bgraṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	560	16	2	བགྲང	bgran	bgraṅ	pre_coda_structural_unit	བགྲ	bgra	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	561	22	2	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	561	22	2	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	113	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	144	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	147	1	ཝྔ	Ina	lṅa	unsegmented_structural_unit	ཝྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	152	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	152	2	བསྐོར	Ina	lṅa	unsegmented_structural_unit	བསྐོར	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	184	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	195	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	209	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	209	3	བཟང	bzan	bzaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	563	209	3	བཟང	bzan	bzaṅ	pre_coda_structural_unit	བཟ	bza	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	563	216	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	43	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	50	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	57	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	64	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	89	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	564	97	1	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	568	1	1	སྔར	snar	sṅar	unsegmented_structural_unit	སྔར	s□ar	unaffected_span_support	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	568	33	1	སྔར	snar	sṅar	unsegmented_structural_unit	སྔར	s□ar	unaffected_span_support	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	568	60	1	སྔར	snar	sṅar	unsegmented_structural_unit	སྔར	s□ar	unaffected_span_support	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	570	171	5	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	571	122	3	སོང	son	soṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	571	122	3	སོང	son	soṅ	pre_coda_structural_unit	སོ	so	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	571	124	3	སོང	son	soṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	571	124	3	སོང	son	soṅ	pre_coda_structural_unit	སོ	so	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	571	177	2	བྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	571	177	2	བྱུང	byun	byuṅ	pre_coda_structural_unit	བྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	571	206	3	ཕུང	phun	phuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	571	206	3	ཕུང	phun	phuṅ	pre_coda_structural_unit	ཕུ	phu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	575	129	3	ཚང	tshan	tshaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	575	129	3	ཚང	tshan	tshaṅ	pre_coda_structural_unit	ཚ	tsha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
