volume	page	line	token_index	tibetan_syllable	old_token	current_token	migration_class	context_excerpt
wts_1_34	1238	18	4	སྙན	s	süan	unicode_latin_token_extent_repaired	དེད་དཔོན་དབྱངས་སྙན་ ded dpon dbyans süan
wts_1_34	1239	23	2	གཞི	g	gäi	unicode_latin_token_extent_repaired	དེབ་གཞི་ deb gäi Grundbuch, Buch.
wts_1_34	1244	22	2	ཀཱུ	k	kü	unicode_latin_token_extent_repaired	དོ་ཀཱུ་ལའི་རས་ do kü la’i ras eine Textilie; vgl.
wts_1_34	1263	31	2	གཉིས	g	güis	unicode_latin_token_extent_repaired	"དོན་གཉིས་ ""don güis 1°76:7/."
wts_1_34	1263	37	2	གཉ	S	Südosten	unicode_latin_token_extent_repaired	དན་གཉ a Südosten der tibetischen Pro-
wts_1_34	1263	58	0	སྙིང	in		former_fragment_or_gloss_alignment_removed	དོན་སྙིང་ 470: säin Eingeweide; vgl. 1’don.
wts_1_34	1263	58	2	དོན	s	säin	unicode_latin_token_extent_repaired	དོན་སྙིང་ 470: säin Eingeweide; vgl. 1’don.
wts_1_34	1263	58	3	སྙིང		Eingeweide	new_alignment_requires_review	དོན་སྙིང་ 470: säin Eingeweide; vgl. 1’don.
wts_1_34	1282	38	0	མསས	in		former_fragment_or_gloss_alignment_removed	'ཟིན་གྲི་སྲེང་འགྲ་མསས། dwa zin gyi säin 'grams
wts_1_34	1282	38	4	འགྲ	s	säin	unicode_latin_token_extent_repaired	'ཟིན་གྲི་སྲེང་འགྲ་མསས། dwa zin gyi säin 'grams
wts_1_34	1282	38	5	མསས		grams	new_alignment_requires_review	'ཟིན་གྲི་སྲེང་འགྲ་མསས། dwa zin gyi säin 'grams
wts_1_34	1287	14	2	སྙིགས	s	säigs	unicode_latin_token_extent_repaired	དྭངས་སྙིགས་ dwans säigs Klarheit.
wts_1_34	1292	3	3	གནོན	unterdr	unterdrücken	unicode_latin_token_extent_repaired	དྲག་གནོན་ drag 977077 unterdrücken.
wts_1_34	1294	57	0	ནཱ	hus		former_fragment_or_gloss_alignment_removed	ག གཟུག ནཱ me Rähus.
wts_1_34	1294	57	1	ག	me		former_alignment_requires_review	ག གཟུག ནཱ me Rähus.
wts_1_34	1294	57	2	གཟུག	R		former_alignment_requires_review	ག གཟུག ནཱ me Rähus.
wts_1_34	1294	107	3	ཅན	gro	großes	unicode_latin_token_extent_repaired	དྲག་རྩལ་ཅན་ dragrtsal can großes Ansehen ha-
wts_1_34	1307	107	0	པ	ag		former_fragment_or_gloss_alignment_removed	དྲན་པ་ཉེ་བར་གཞག་པ་ dran pa ne bar göag pa
wts_1_34	1307	107	5	གཞག	g	göag	unicode_latin_token_extent_repaired	དྲན་པ་ཉེ་བར་གཞག་པ་ dran pa ne bar göag pa
wts_1_34	1307	107	6	པ		pa	new_alignment_requires_review	དྲན་པ་ཉེ་བར་གཞག་པ་ dran pa ne bar göag pa
wts_1_34	1311	32	3	འཁོར	N	Nähmaschine	unicode_latin_token_extent_repaired	དྲས་འཁོར་ dras 007 Nähmaschine.
wts_1_34	1320	36	0	ཏུག	uchern		former_fragment_or_gloss_alignment_removed	ཞི ཏུག Räuchern.
wts_1_34	1320	36	1	ཞི	R		former_alignment_requires_review	ཞི ཏུག Räuchern.
wts_1_34	1323	1	0	པོ	in		former_fragment_or_gloss_alignment_removed	དྲི་ཡི་སྙིང་པོ་ dri yi säin po
wts_1_34	1323	1	3	སྙིང	s	säin	unicode_latin_token_extent_repaired	དྲི་ཡི་སྙིང་པོ་ dri yi säin po
wts_1_34	1323	1	4	པོ		po	new_alignment_requires_review	དྲི་ཡི་སྙིང་པོ་ dri yi säin po
wts_1_34	1323	3	7	པོ	wei	weißes	unicode_latin_token_extent_repaired	དྲི་ཡི་སྙིང་པོ་ dri yi 5?7/37 po weißes Sandelholz.
wts_1_34	1324	6	4	འཇོག	abh	abhängig	unicode_latin_token_extent_repaired	དྲིང་འཇོག་ drin 7:09 abhängig sein; drin mi 709
wts_1_34	1348	89	4	པ	ma	maßvoll	unicode_latin_token_extent_repaired	དྲོད་རིག་པ་ drod 779 pa maßvoll, moderat.
wts_1_34	1348	103	3	ཤེས	ma	maßvoll	unicode_latin_token_extent_repaired	དྲོད་ཤེས་ drod 465 maßvoll, moderat.
wts_35_51	5	47	2	གཞི	g	géi	unicode_latin_token_extent_repaired	གདགས་གཞི་ gdags géi
wts_35_51	35	58	2	བཞི	b	bäi	unicode_latin_token_extent_repaired	གདོང་བཞི་ gdoṅ bäi.
wts_35_51	50	16	5	པ	t	töricht	unicode_latin_token_extent_repaired	བདག་ཉིད་མ་ཤེས་པ་ bbdag nid ses pa töricht.
wts_35_51	101	18	2	དོང	K	Köcher	unicode_latin_token_extent_repaired	མདའ་དོང་ mda'don Köcher.
wts_35_51	102	37	3	པོ	Bogensch	Bogenschütze	unicode_latin_token_extent_repaired	མདའ་ཚན་པོ་ mda'tshan po Bogenschütze.
wts_35_51	103	2	4	མོ	Flu	Flußfisch	unicode_latin_token_extent_repaired	མདའ་ཡི་རྔ་མོ་ mda'yirna mo cein Flußfisch.
wts_35_51	103	19	2	ར	Bogenschie	Bogenschießstand	unicode_latin_token_extent_repaired	མདའ་ར་ mda'ra Bogenschießstand.
wts_35_51	116	2	2	སྣང	snani	snaṅ	unicode_latin_token_extent_repaired	མདོ་སྣང་ mdo snaṅ
wts_35_51	123	43	0	འབྱར	llige		former_fragment_or_gloss_alignment_removed	འདག་འབྱར་ ཡཾ völlige Abgeschieden-
wts_35_51	123	43	1	འདག	v		former_alignment_requires_review	འདག་འབྱར་ ཡཾ völlige Abgeschieden-
wts_35_51	123	43	2	ཡཾ	Abgeschieden		former_alignment_requires_review	འདག་འབྱར་ ཡཾ völlige Abgeschieden-
wts_35_51	147	1	3	ཡང	yani	yaṅ	unicode_latin_token_extent_repaired	འདི་ལྟར་ཡང་ di ltar yaṅ
wts_35_51	159	5	4	པ	unbewu	unbewußt	unicode_latin_token_extent_repaired	འདུ་ཤེས་མེད་པ་ Ses med pa unbewußt, Un-
wts_35_51	209	30	2	མཉམ	m	müam	unicode_latin_token_extent_repaired	འདྲ་མཉམ་ 'dra müam.
wts_35_51	213	40	4	བ	N	Näharbeit	unicode_latin_token_extent_repaired	འདྲུབས་སུ་བྱ་བ་ su bya ba Näharbeit,
wts_35_51	240	29	0	སྦྱ	rt		former_fragment_or_gloss_alignment_removed	རྡརྔ་གནད སྦྱ Gottheit, gehört zu den [377/795
wts_35_51	240	29	2	གནད	geh	gehört	unicode_latin_token_extent_repaired	རྡརྔ་གནད སྦྱ Gottheit, gehört zu den [377/795
wts_35_51	240	29	3	སྦྱ		zu	new_alignment_requires_review	རྡརྔ་གནད སྦྱ Gottheit, gehört zu den [377/795
wts_35_51	258	68	2	པོ	oberfl	oberflächlich	unicode_latin_token_extent_repaired	ལྗིང་པོ་ po oberflächlich.
wts_35_51	282	31	2	དཔོན	Anf	Anführer	unicode_latin_token_extent_repaired	སྡུད་དཔོན་ dpon Anführer einer Heeres-
wts_35_51	366	44	2	ཡང	yani	yaṅ	unicode_latin_token_extent_repaired	ན་ཡང་ na yaṅ
wts_35_51	425	12	2	གྲུ	gr	grü	unicode_latin_token_extent_repaired	ནམ་གྲུ་ nam grü.
wts_35_51	429	40	2	གཞུག	g	gäng	unicode_latin_token_extent_repaired	ནམ་གཞུག་ Inam gäng.
wts_35_51	467	8	2	རམ	W	Wärme	unicode_latin_token_extent_repaired	ནེ་རམ་ nneram Wärme.
wts_35_51	498	2	2	དེ	f	fü	unicode_latin_token_extent_repaired	"""དེ ངེ . 3, fü Dü"
wts_35_51	498	2	3	ངེ	D	Dü	unicode_latin_token_extent_repaired	"""དེ ངེ . 3, fü Dü"
wts_35_51	502	18	0	པྤ	r		former_fragment_or_gloss_alignment_removed	གནམ་པྤ für Schildkröte (?).
wts_35_51	502	18	1	གནམ	f		former_alignment_requires_review	གནམ་པྤ für Schildkröte (?).
wts_35_51	552	14	3	གསང	gsani	gsaṅ	unicode_latin_token_extent_repaired	རྣ་བ་གསང་བ་ ma ba gsaṅ ba jmd., der gut hört
wts_35_51	553	40	2	གཤོག	Ohrl	Ohrläppchen	unicode_latin_token_extent_repaired	རྣ་གཤོག་ magfog Ohrläppchen.
wts_35_51	578	9	3	ཉམས	v	völlig	unicode_latin_token_extent_repaired	རྣམ་པར་ཉམས་ mmam par völlig schwin-
wts_35_51	582	14	3	སྣང	snani	snaṅ	unicode_latin_token_extent_repaired	རྣམ་པར་སྣང་བར་་ rnam par snaṅ bar
wts_35_51	583	1	3	སྣང	snani	snaṅ	unicode_latin_token_extent_repaired	རྣམ་པར་སྣང་བྱེད་ rnam par snaṅ byed
wts_35_51	626	46	2	རལ	Zerrei	Zerreißen	unicode_latin_token_extent_repaired	"སྣ་རལ་ snaral ""Zerreißen der Nase"", Bez. für"
wts_35_51	638	2	0	ཅན	berm		former_fragment_or_gloss_alignment_removed	སྣང་གཡེལ་ཅན་ g.yel can übermütig, aus-
wts_35_51	638	2	3	ཅན		übermütig	newly_visible_unicode_token	སྣང་གཡེལ་ཅན་ g.yel can übermütig, aus-
wts_35_51	648	8	0	རལ	se		former_fragment_or_gloss_alignment_removed	སྟེ་རལ་ Gemüse, Gemüsesuppe.
wts_35_51	648	8	1	སྟེ	Gem	Gemüse	unicode_latin_token_extent_repaired	སྟེ་རལ་ Gemüse, Gemüsesuppe.
wts_35_51	648	8	2	རལ		Gemüsesuppe	newly_visible_unicode_token	སྟེ་རལ་ Gemüse, Gemüsesuppe.
wts_35_51	732	68	0	པ	i		former_fragment_or_gloss_alignment_removed	དཔལ་མགོན་ཞལ་བཞི་པ་ dpal mgon Zal bäi pa
wts_35_51	732	68	4	བཞི	b	bäi	unicode_latin_token_extent_repaired	དཔལ་མགོན་ཞལ་བཞི་པ་ dpal mgon Zal bäi pa
wts_35_51	732	68	5	པ		pa	new_alignment_requires_review	དཔལ་མགོན་ཞལ་བཞི་པ་ dpal mgon Zal bäi pa
wts_35_51	764	23	3	པ	eingesch	eingeschüchtert	unicode_latin_token_extent_repaired	སྤྲ་འཁུམ་པ་ sspa pa eingeschüchtert.
wts_35_51	799	3	0	རང	t		former_fragment_or_gloss_alignment_removed	སྤར་རང་ sporröt Balken einer Waage.
wts_35_51	799	3	1	སྤར	sporr	sporröt	unicode_latin_token_extent_repaired	སྤར་རང་ sporröt Balken einer Waage.
wts_35_51	799	3	2	རང		Balken	new_alignment_requires_review	སྤར་རང་ sporröt Balken einer Waage.
wts_35_51	803	38	1	སྤྱང	spyani	spyaṅ	unicode_latin_token_extent_repaired	སྤྱང་ཁ་ spyaṅ kha
wts_35_51	803	77	1	སྤྱང	spyani	spyaṅ	unicode_latin_token_extent_repaired	སྤྱང་ཁ་ spyaṅ kha Wolfsmaul.
wts_35_51	855	35	0	གཞུག	ug		former_fragment_or_gloss_alignment_removed	"ma mo dgu khri — (metr.) ""sie strahlt 90 000 སྤྲེ་གཞུག་ spregäug eine Pflanze, synon. Ire"
wts_35_51	855	35	10	སྤྲེ	spreg		former_alignment_requires_review	"ma mo dgu khri — (metr.) ""sie strahlt 90 000 སྤྲེ་གཞུག་ spregäug eine Pflanze, synon. Ire"
wts_35_51	860	29	2	མ	K	Kästchen	unicode_latin_token_extent_repaired	ག་མ་ Sprogma Kästchen.
wts_35_51	861	16	2	འགྱང	Verz	Verzögerung	unicode_latin_token_extent_repaired	སྤྲོད་འགྱང་ ssprod Verzögerung der Über-
wts_35_51	862	38	4	ྟ	mu	muß	unicode_latin_token_extent_repaired	"001112/22ྟ༦༧༢༠།18༠།ཿ muß erbracht werden"""
wts_35_51	874	6	0	ཕ	vater		former_fragment_or_gloss_alignment_removed	པ་སི་ཕ། phayipha Großvater.
wts_35_51	874	6	1	པ	phayipha		former_alignment_requires_review	པ་སི་ཕ། phayipha Großvater.
wts_35_51	874	6	2	སི	Gro		former_alignment_requires_review	པ་སི་ཕ། phayipha Großvater.
wts_35_51	878	13	0	ཏུ	berqueren		former_fragment_or_gloss_alignment_removed	ཕ་རོལ་ཏུ་སོན་ pharoltu son überqueren, bewäl-
wts_35_51	878	13	3	ཏུ		überqueren	newly_visible_unicode_token	ཕ་རོལ་ཏུ་སོན་ pharoltu son überqueren, bewäl-
wts_35_51	878	13	4	སོན	bew	bewäl	unicode_latin_token_extent_repaired	ཕ་རོལ་ཏུ་སོན་ pharoltu son überqueren, bewäl-
wts_35_51	939	37	2	བྲང	brani	braṅ	unicode_latin_token_extent_repaired	ཕྲོ་བྲང་ pho braṅ
wts_35_51	940	1	2	བྲང	brani	braṅ	unicode_latin_token_extent_repaired	ཕོ་བྲང་འཁོར་ pho braṅ 'khor
wts_35_51	940	47	2	བྲང	brani	braṅ	unicode_latin_token_extent_repaired	ཕོ་བྲང་འཁོར་ pho braṅ 'khor
wts_35_51	953	7	2	ཏེ	n	nützlich	unicode_latin_token_extent_repaired	ཕོལ་ཏེ་ pholte nützlich.
wts_35_51	954	63	7	ཉ	m	müam	unicode_latin_token_extent_repaired	phyal) le ba ma yin pa'am ཉ/// müam pa 2 vi-
wts_35_51	966	23	2	ཚང	tshani	tshaṅ	unicode_latin_token_extent_repaired	ཕྱག་ཚང་ phyag tshaṅ.
wts_35_51	966	42	2	ཚང	tshani	tshaṅ	unicode_latin_token_extent_repaired	ཕྱག་ཚང་མང་བ་ phyag tshaṅ maṅ ba auch phyag
wts_35_51	984	18	0	གསང	u		former_fragment_or_gloss_alignment_removed	ཕྱི་ནང་གསང་ pphyi nani Äußeres, Inneres
wts_35_51	984	18	3	གསང		Äußeres	newly_visible_unicode_token	ཕྱི་ནང་གསང་ pphyi nani Äußeres, Inneres
wts_35_51	984	78	3	དང	sp	spätere	unicode_latin_token_extent_repaired	"་ནརང་བ།དང་ pphyi nas ""spätere Pein"", Bez."
wts_35_51	991	20	0	རིམ	u		former_fragment_or_gloss_alignment_removed	ཕྱི་རིམ་ phyirim äußerer Umgangs ~ mu kbyud
wts_35_51	991	20	2	རིམ		äußerer	newly_visible_unicode_token	ཕྱི་རིམ་ phyirim äußerer Umgangs ~ mu kbyud
wts_35_51	995	21	0	པ	t		former_fragment_or_gloss_alignment_removed	ཕྱེང་པ་པ phyöt pa pa auch 'phyin ba pa, phyins
wts_35_51	995	21	1	ཕྱེང	phy	phyöt	unicode_latin_token_extent_repaired	ཕྱེང་པ་པ phyöt pa pa auch 'phyin ba pa, phyins
wts_35_51	995	21	3	པ		pa	new_alignment_requires_review	ཕྱེང་པ་པ phyöt pa pa auch 'phyin ba pa, phyins
wts_35_51	1011	35	2	ནུབ	Zur	Zurückweichen	unicode_latin_token_extent_repaired	ཕྱིར་ནུབ་ phyirnub Zurückweichen; — byed zu-
wts_35_51	1015	24	0	པ	berm		former_fragment_or_gloss_alignment_removed	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1015	24	4	པ		übermäßige	newly_visible_unicode_token	ཕྱིར་ཞིང་འདོད་པ་ pphyir 'dod pa übermäßige
wts_35_51	1020	39	3	གསུམ	sp	spätere	unicode_latin_token_extent_repaired	ཕྱིས་ཚན་གསུམ་ pphyis gsum spätere Drei-
wts_35_51	1085	2	1	འཕང	phani	phaṅ	unicode_latin_token_extent_repaired	འཕང་མདའ་རུ་ phaṅ mda ru | in Sch ußweite, in
wts_8_b	16	25	4	ག	Haut	Hautöffnung	unicode_latin_token_extent_repaired	བ་སྤུའི་བུ་ག་ ba spu'ibuga kleine Hautöffnung,
wts_8_b	20	34	1	བཱ	b	bä	unicode_latin_token_extent_repaired	བཱ་ལ་མི་ཏྲ་ bä la mi tra npr. ein Brahmane.
wts_8_b	20	64	2	ཧན	B	Bälavahana	unicode_latin_token_extent_repaired	3 ཧན Bälavahana.
wts_8_b	28	61	0	ཆེ	chtig		former_fragment_or_gloss_alignment_removed	བག་དྲོ་བྱིན་ཆེ ཟས byin che prächtig, glanz
wts_8_b	28	61	1	བག	byin		former_alignment_requires_review	བག་དྲོ་བྱིན་ཆེ ཟས byin che prächtig, glanz
wts_8_b	28	61	2	དྲོ	che		former_alignment_requires_review	བག་དྲོ་བྱིན་ཆེ ཟས byin che prächtig, glanz
wts_8_b	28	61	3	བྱིན	pr		former_alignment_requires_review	བག་དྲོ་བྱིན་ཆེ ཟས byin che prächtig, glanz
wts_8_b	28	61	4	ཟས	glanz		former_alignment_requires_review	བག་དྲོ་བྱིན་ཆེ ཟས byin che prächtig, glanz
wts_8_b	28	67	2	ཕབ	tr	trösten	unicode_latin_token_extent_repaired	བག་ཕབ་ bagphab trösten, beruhigen.
wts_8_b	31	42	2	གཞི	g	géi	unicode_latin_token_extent_repaired	བག་གཞི་ bag géi
wts_8_b	39	42	2	ཆང	chani	chaṅ	unicode_latin_token_extent_repaired	"བན་ཆང་ ""ban chaṅ"
wts_8_b	43	37	4	ཡང	yani	yaṅ	unicode_latin_token_extent_repaired	བབ་ཚོལ་ཕྱར་ཡང་ bab tshol phyar yaṅ wunüber-
wts_8_b	69	27	2	འདབ	Wollb	Wollbüschel	unicode_latin_token_extent_repaired	བལ་འདབ་ bal'dab Wollbüschel.
wts_8_b	71	69	1	བལྟིརྟ		balinta	new_alignment_requires_review	བལྟིརྟ་ཨཱ་ཙྨར་ balinta ä tsarya npr. Balintäcärya,
wts_8_b	71	69	2	ཨཱ		ä	newly_visible_unicode_token	བལྟིརྟ་ཨཱ་ཙྨར་ balinta ä tsarya npr. Balintäcärya,
wts_8_b	71	69	3	ཙྨར		tsarya	new_alignment_requires_review	བལྟིརྟ་ཨཱ་ཙྨར་ balinta ä tsarya npr. Balintäcärya,
wts_8_b	73	7	0	བྲ	nglich		former_fragment_or_gloss_alignment_removed	བས་འཚལ་བྲ་ bas'tshalba vergänglich.
wts_8_b	73	7	1	བས	bas'tshalba		former_alignment_requires_review	བས་འཚལ་བྲ་ bas'tshalba vergänglich.
wts_8_b	73	7	2	འཚལ	verg		former_alignment_requires_review	བས་འཚལ་བྲ་ bas'tshalba vergänglich.
wts_8_b	76	49	0	རའི	i		former_fragment_or_gloss_alignment_removed	པི་ཤ་ན་རའི་བྲ་ biswa na ræi bu npr. ein Seher,
wts_8_b	76	49	1	པི	biswa		former_alignment_requires_review	པི་ཤ་ན་རའི་བྲ་ biswa na ræi bu npr. ein Seher,
wts_8_b	76	49	2	ཤ	na		former_alignment_requires_review	པི་ཤ་ན་རའི་བྲ་ biswa na ræi bu npr. ein Seher,
wts_8_b	76	49	3	ན	r		former_alignment_requires_review	པི་ཤ་ན་རའི་བྲ་ biswa na ræi bu npr. ein Seher,
wts_8_b	76	49	4	བྲ	bu		former_alignment_requires_review	པི་ཤ་ན་རའི་བྲ་ biswa na ræi bu npr. ein Seher,
wts_8_b	97	2	3	རྐང	rkani	rkaṅ	unicode_latin_token_extent_repaired	བུད་མེད་རྐང་བརྡེག་་ bud med rkaṅ brdeg
wts_8_b	97	59	0	དམད	che		former_fragment_or_gloss_alignment_removed	གམད་དམད Flüche, die von Frauen aus-
wts_8_b	97	59	1	གམད	Fl		former_alignment_requires_review	གམད་དམད Flüche, die von Frauen aus-
wts_8_b	99	30	2	པ	Beeintr	Beeinträchtigung	unicode_latin_token_extent_repaired	བབས་པ།་ bubspa Beeinträchtigung, Schaden.
wts_8_b	99	39	3	ཁན	T	Töpfer	unicode_latin_token_extent_repaired	བུམ་མ།ཁན་ bum mkhan Töpfer.
wts_8_b	106	3	3	ཀ	T	Türkis	unicode_latin_token_extent_repaired	བེ་ཙ་ཀ་ be tsaka Türkis.
wts_8_b	148	27	2	བཏང	btani	btaṅ	unicode_latin_token_extent_repaired	བྱ་བཏང་ bya btaṅ pf. zubya gtori.
wts_8_b	155	3	2	འབོཿ	V	Vögelrufen	unicode_latin_token_extent_repaired	"བྱ་འབོཿ * bya'bod ""Vögelrufen"", eine magische"
wts_8_b	177	64	4	མ	Goldm	Goldmünze	unicode_latin_token_extent_repaired	བྱང་ཞོ་ཚད་མ་ bbyaṅ ishad ma Goldmünze
wts_8_b	185	30	0	འ	em		former_fragment_or_gloss_alignment_removed	པ་འ großem Wohlwollen und großem Mit-
wts_8_b	185	30	1	པ	gro	großem	unicode_latin_token_extent_repaired	པ་འ großem Wohlwollen und großem Mit-
wts_8_b	185	30	2	འ		Wohlwollen	new_alignment_requires_review	པ་འ großem Wohlwollen und großem Mit-
wts_8_b	198	3	2	བདུད	M	Mäuseteufel	unicode_latin_token_extent_repaired	"བྱི་བདུད་ byibdud ""Mäuseteufel"", Wiesel."
wts_8_b	206	9	4	བ	regelm	regelmäßig	unicode_latin_token_extent_repaired	བྱིན་གྱིས་ཕྲ་བ་ byin gyis plhraba regelmäßig.
wts_8_b	209	15	2	གཞུག	g	gäug	unicode_latin_token_extent_repaired	བྱིན་གཞུག་ byin gäug eine Stelle oberhalb der
wts_8_b	244	7	4	པ	pflichtbewu	pflichtbewußt	unicode_latin_token_extent_repaired	བྱེད་པ་བྱས་པ་ byed pa byaspa pflichtbewußt.
wts_8_b	255	4	2	ཁུང	Felsh	Felshöhle	unicode_latin_token_extent_repaired	བྲཐ།ཁུང་ bragkburi Felshöhle, Felsspalte.
wts_8_b	258	1	4	ཚང	tshani	tshaṅ	unicode_latin_token_extent_repaired	བྲག་དམར་ཀེའུ་ཚང་ brag dmar ke'u tshaṅ
wts_8_b	289	16	2	པོ	Unterhaltungsk	Unterhaltungskünstler	unicode_latin_token_extent_repaired	བྲོད་པོ་ brodpo Unterhaltungskünstler.
wts_8_b	298	28	2	བྱང	Zweitseelent	Zweitseelentäfelchen	unicode_latin_token_extent_repaired	བླ་བྱང་ bbla Zweitseelentäfelchen, ein Tä-
wts_8_b	304	2	2	གཡུ	T	Türkis	unicode_latin_token_extent_repaired	བླ་གཡུ་ blag.yu Türkis mit der Lebenskraft ei-
wts_8_b	310	1	2	ཀྱང	kyani	kyaṅ	unicode_latin_token_extent_repaired	བླངས་ཀྱང་ blaṅs kyaṅ
wts_8_b	317	24	0	འལ	tig		former_fragment_or_gloss_alignment_removed	ལ འལ kleinmütig, mutlos, resigniert;
wts_8_b	317	24	1	ལ	kleinm	kleinmütig	unicode_latin_token_extent_repaired	ལ འལ kleinmütig, mutlos, resigniert;
wts_8_b	317	24	2	འལ		mutlos	new_alignment_requires_review	ལ འལ kleinmütig, mutlos, resigniert;
wts_8_b	329	6	2	རབ	verst	verständig	unicode_latin_token_extent_repaired	བློ་རབ་ blorab verständig.
wts_8_b	329	32	3	བཞུགས	b	böugs	unicode_latin_token_extent_repaired	བློ་ལ་བཞུགས་ blo la böugs im Gedächtnis be- ` Iilran
wts_8_b	337	77	3	ཀ	B	Bär	unicode_latin_token_extent_repaired	བྷ་ལ་ཀ་ bhala ka Bär, skt. bhalluka.
wts_8_b	347	42	2	ཐང	thani	thaṅ	unicode_latin_token_extent_repaired	དབང་ཐང་ dbaṅ thaṅ
wts_8_b	359	35	3	གཞུ	g	gén	unicode_latin_token_extent_repaired	དབང་པོའི་གཞུ་ dbaṅ po'i gén auch dba po gén
wts_8_b	362	17	0	བུ	hne		former_fragment_or_gloss_alignment_removed	"དཱ ཕྱུག བུ་གཉ den Söhne Isvaras"", Bez. für"
wts_8_b	362	17	1	དཱ	den		former_alignment_requires_review	"དཱ ཕྱུག བུ་གཉ den Söhne Isvaras"", Bez. für"
wts_8_b	362	17	2	ཕྱུག	S		former_alignment_requires_review	"དཱ ཕྱུག བུ་གཉ den Söhne Isvaras"", Bez. für"
wts_8_b	362	17	3	གཉ	Isvaras		former_alignment_requires_review	"དཱ ཕྱུག བུ་གཉ den Söhne Isvaras"", Bez. für"
wts_8_b	375	17	0	འཕྲེང	i		former_fragment_or_gloss_alignment_removed	དུ་བའི་འཕྲེང་བ་ dbu bæi 'phren ba lbu ba'i
wts_8_b	375	17	2	བའི	b	bæi	unicode_latin_token_extent_repaired	དུ་བའི་འཕྲེང་བ་ dbu bæi 'phren ba lbu ba'i
wts_8_b	375	17	3	འཕྲེང	phren	phren	alignment_change_requires_review	དུ་བའི་འཕྲེང་བ་ dbu bæi 'phren ba lbu ba'i
wts_8_b	375	17	4	བ		ba	new_alignment_requires_review	དུ་བའི་འཕྲེང་བ་ dbu bæi 'phren ba lbu ba'i
wts_8_b	376	44	0	བརྒྱ	i		former_fragment_or_gloss_alignment_removed	དབུ་མ་བཞི་བརྒྱ་་་ dbu ma bäi broya
wts_8_b	376	44	3	བཞི	b	bäi	unicode_latin_token_extent_repaired	དབུ་མ་བཞི་བརྒྱ་་་ dbu ma bäi broya
wts_8_b	376	44	4	བརྒྱ		broya	new_alignment_requires_review	དབུ་མ་བཞི་བརྒྱ་་་ dbu ma bäi broya
wts_8_b	381	21	2	སྣ	N	Nüstern	unicode_latin_token_extent_repaired	དབུག་སྣ་ dbugsna Nüstern.
wts_8_b	384	28	0	འབྱན	r		former_fragment_or_gloss_alignment_removed	དབུགས་འབྱན་བདག für den Gott des Windes.
wts_8_b	384	28	1	དབུགས	f		former_alignment_requires_review	དབུགས་འབྱན་བདག für den Gott des Windes.
wts_8_b	384	28	2	བདག	den		former_alignment_requires_review	དབུགས་འབྱན་བདག für den Gott des Windes.
wts_8_b	405	7	3	གཞི	g	géi	unicode_latin_token_extent_repaired	རྲ་གྱི་གཞི་ dbyar gi géi npr. ein Abschnitt
wts_8_b	405	25	0	སྤད	ra		former_fragment_or_gloss_alignment_removed	དབ གྱ ན སྤད eein Amt Vihära.
wts_8_b	405	25	1	དབ	eein		former_alignment_requires_review	དབ གྱ ན སྤད eein Amt Vihära.
wts_8_b	405	25	2	གྱ	Amt		former_alignment_requires_review	དབ གྱ ན སྤད eein Amt Vihära.
wts_8_b	405	25	3	ན	Vih		former_alignment_requires_review	དབ གྱ ན སྤད eein Amt Vihära.
wts_8_b	407	58	0	ཚུ	k		former_fragment_or_gloss_alignment_removed	དཱ ཚུ Varsäkära.
wts_8_b	407	58	1	དཱ	Vars		former_alignment_requires_review	དཱ ཚུ Varsäkära.
wts_8_b	410	40	1	དབྱིག	h	höchster	unicode_latin_token_extent_repaired	དབྱིག་ höchster.
wts_8_b	457	24	2	གོང	Handr	Handrücken	unicode_latin_token_extent_repaired	འབོལ་གོང་ ''bol Handrücken, Fußrücken.
wts_8_b	460	46	0	རྡུལ	r		former_fragment_or_gloss_alignment_removed	འབྱིང་རྡུལ་ཆེ་ 'byür rdulche eine Zehnerpotenz;
wts_8_b	460	46	1	འབྱིང	by		former_alignment_requires_review	འབྱིང་རྡུལ་ཆེ་ 'byür rdulche eine Zehnerpotenz;
wts_8_b	460	46	2	ཆེ	rdulche		former_alignment_requires_review	འབྱིང་རྡུལ་ཆེ་ 'byür rdulche eine Zehnerpotenz;
wts_8_b	467	62	2	འབྲུགས	St	Störung	unicode_latin_token_extent_repaired	"འབྱུང་འབྲུགས་ 'khrugs ""Störung der Ele-"
wts_8_b	472	32	4	བཞི	b	bäi	unicode_latin_token_extent_repaired	འབྱུང་བ་བཞི་ ba bi 1 ?/)༡////? bäi.
wts_8_b	473	18	2	བཞི	b	bäi	unicode_latin_token_extent_repaired	"འབུང་བཞི་ ""byun bäi auch 'byun ba bäi die vier"
wts_8_b	473	38	0	སྙོམས	oms		former_fragment_or_gloss_alignment_removed	"འབྱུང་བཞི་སྙོམས་ ''byuṅ süoms ""Ausgewo-"
wts_8_b	473	38	2	བཞི	s	süoms	unicode_latin_token_extent_repaired	"འབྱུང་བཞི་སྙོམས་ ''byuṅ süoms ""Ausgewo-"
wts_8_b	473	38	3	སྙོམས		Ausgewo	new_alignment_requires_review	"འབྱུང་བཞི་སྙོམས་ ''byuṅ süoms ""Ausgewo-"
wts_8_b	494	47	2	རྐང	rkani	rkaṅ	unicode_latin_token_extent_repaired	"འབྲེ ་རྐང་ ""bri rkaṅ"
