tibetan_syllable	target	target_authority	tibetan_role	tibetan_feature	target_start	target_end	target_span	rule_id	structural_context	domain_authority
བརྟ	brta	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟ	brta	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟ	brta	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟག	brtag	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟག	brtag	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟག	brtag	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟག	brtag	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟག	brtag	complete_not_currently_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound
བརྟགས	brtags	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
བརྟང	brtaṅ	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟང	brtaṅ	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟང	brtaṅ	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟང	brtaṅ	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟང	brtaṅ	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
བརྟད	brtad	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟད	brtad	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟད	brtad	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟད	brtad	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟད	brtad	correction_authoritative	suffix_coda	ད	4	5	d	CORPUS_DDC164B090C8	contrastive	ordinary_tibetan_lexical_or_compound
བརྟན	brtan	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟན	brtan	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟན	brtan	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟན	brtan	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟན	brtan	complete_not_currently_authoritative	suffix_coda	ན	4	5	n	CORPUS_76CFA3FCFF21	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབ	brtab	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབ	brtab	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབ	brtab	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟབ	brtab	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབ	brtab	correction_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound
བརྟབས	brtabs	correction_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	suffix_coda	མ	4	5	m	CORPUS_5683E9A09D00	contrastive	ordinary_tibetan_lexical_or_compound
བརྟམས	brtams	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
བརྟལ	brtal	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟལ	brtal	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟལ	brtal	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟལ	brtal	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟལ	brtal	complete_not_currently_authoritative	suffix_coda	ལ	4	5	l	RESIDUAL_A5A2CF47705E	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟས	brtas	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟས	brtas	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟས	brtas	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟས	brtas	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྟས	brtas	correction_authoritative	suffix_coda	ས	4	5	s	CORPUS_735B62E02527	contrastive	ordinary_tibetan_lexical_or_compound
བརྟིང	brtiṅ	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟིང	brtiṅ	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟིང	brtiṅ	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟིང	brtiṅ	complete_not_currently_authoritative	vowel	i	3	4	i	CORPUS_63EB474B7A3F	contrastive	ordinary_tibetan_lexical_or_compound
བརྟིང	brtiṅ	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
བརྟུད	brtud	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུད	brtud	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུད	brtud	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟུད	brtud	complete_not_currently_authoritative	vowel	u	3	4	u	CORPUS_84A74DBDD722	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུད	brtud	complete_not_currently_authoritative	suffix_coda	ད	4	5	d	CORPUS_DDC164B090C8	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུལ	brtul	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུལ	brtul	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུལ	brtul	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟུལ	brtul	complete_not_currently_authoritative	vowel	u	3	4	u	CORPUS_84A74DBDD722	contrastive	ordinary_tibetan_lexical_or_compound
བརྟུལ	brtul	complete_not_currently_authoritative	suffix_coda	ལ	4	5	l	RESIDUAL_A5A2CF47705E	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟོད	brtod	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོད	brtod	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོད	brtod	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟོད	brtod	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོད	brtod	correction_authoritative	suffix_coda	ད	4	5	d	CORPUS_DDC164B090C8	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོན	brton	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོན	brton	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོན	brton	correction_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟོན	brton	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོན	brton	correction_authoritative	suffix_coda	ན	4	5	n	CORPUS_76CFA3FCFF21	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོལ	brtol	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོལ	brtol	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོལ	brtol	complete_not_currently_authoritative	root_consonant	ཏ	2	3	t	RESIDUAL_381523970DB6	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྟོལ	brtol	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound
བརྟོལ	brtol	complete_not_currently_authoritative	suffix_coda	ལ	4	5	l	RESIDUAL_A5A2CF47705E	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡ	brda	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡ	brda	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡ	brda	complete_not_currently_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡ	brda	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབ	brdab	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབ	brdab	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབ	brdab	complete_not_currently_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡབ	brdab	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབ	brdab	complete_not_currently_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound
བརྡབས	brdabs	correction_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
བརྡར	brdar	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡར	brdar	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡར	brdar	complete_not_currently_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡར	brdar	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡར	brdar	complete_not_currently_authoritative	suffix_coda	ར	4	5	r	CORPUS_6783C3DA00D4	contrastive	ordinary_tibetan_lexical_or_compound
བརྡལ	brdal	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡལ	brdal	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡལ	brdal	correction_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡལ	brdal	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡལ	brdal	correction_authoritative	suffix_coda	ལ	4	5	l	RESIDUAL_A5A2CF47705E	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡས	brdas	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡས	brdas	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡས	brdas	correction_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡས	brdas	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
བརྡས	brdas	correction_authoritative	suffix_coda	ས	4	5	s	CORPUS_735B62E02527	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུང	brduṅ	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུང	brduṅ	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུང	brduṅ	correction_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡུང	brduṅ	correction_authoritative	vowel	u	3	4	u	CORPUS_84A74DBDD722	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུང	brduṅ	correction_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	vowel	u	3	4	u	CORPUS_84A74DBDD722	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
བརྡུངས	brduṅs	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུལ	brdul	correction_authoritative	prefix	བ	0	1	b	CORPUS_F39DE6FEA67D	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུལ	brdul	correction_authoritative	superscript	ར	1	2	r	CORPUS_987FBEB04DC6	contrastive	ordinary_tibetan_lexical_or_compound
བརྡུལ	brdul	correction_authoritative	root_consonant	ད	2	3	d	RESIDUAL_C2670784C902	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
